id,content
2127,What is the AC speed?
2128,Start the AC
2129,Turn off the AC
2130,Turn on the AC
2131,Set mode on AC to cool
2132,Turn on Movie Mode
2133,Activate Good Morning
2134,Turn on the fan
2135,What is the fan speed?
2136,Lower the fan speed
2137,Make the fan speed lower
2138,Turn off the fan
2139,Set fan to 5
2140,Raise the fan speed
2141,Make the fan speed higher
2142,Raise the AC speed
2143,What is the AC speed?
2144,What's AC mode set to?
2145,Set mode on AC to cool
2146,Stop the AC
2147,Turn off the AC
2148,Set AC to high
2149,Make the AC speed lower
2150,What is the AC doing?
2151,What cycle is the AC in?
2152,Activate Good Morning
2153,Turn on Movie Mode
2154,Turn off lights
2155,Turn on speakers
2156,Skip ahead on speaker
2157,Volume down on TV
2158,Make it louder on the TV
2159,Pause the TV
2160,Turn on the TV
2161,Resume the TV
2162,Stop the TV
2163,Mute the TV
2164,Are blinds open?
2165,Close blinds to 50%
2166,Open blinds up to 50%
2167,Rotate blinds to 20%
2168,Open the blinds halfway
2169,Open blinds
2170,Close blinds down to 20%
2171,Close blinds down
2172,Close blinds 10%
2173,Open the blinds 50%
2174,Stop the AC
2175,Did I set AC to cool?
2176,Raise the AC speed
2177,What is the AC doing?
2178,Make the AC speed lower
2179,Set AC to high
2180,What is the AC speed?
2181,What's AC mode set to?
2182,Set mode on AC to cool
2183,Turn on the AC
2184,Turn on TV
2185,Turn on Movie Mode
2186,Activate Good Morning
2187,Make it louder on the TV
2188,Volume up on TV
2189,Turn on the TV
2190,Mute the TV
2191,Stop the TV
2192,Skip ahead on TV
2193,Resume the TV
2194,Pause the TV
2195,What is the fan speed?
2196,Lower the fan speed
2197,Turn off the fan
2198,Make the fan speed higher
2199,Make the fan speed lower
2200,Raise the fan speed
2201,Set fan to 5
2202,Turn on the fan
2203,Dim the lights
2204,Turn on my lights
2205,Turn off the master bed room lamps
2206,Are the lights on in the master bed room?
2207,Turn off the lights in the dining room
2208,Is the light on in Adam's bathroom?
2209,Turn off the fan
2210,Raise the fan speed
2211,Lower the fan speed
2212,Turn on the fan
2213,Make the fan speed lower
2214,Make the fan speed higher
2215,Set fan to 5
2216,What is the fan speed?
2217,Activate Good Morning
2218,Turn on Movie Mode
2219,Turn off the AC
2220,Set AC to high
2221,What's AC mode set to?
2222,Make the AC speed lower
2223,Turn on the AC
2224,What is the AC doing?
2225,Start the AC
2226,Stop the AC
2227,What is the AC speed?
2228,Raise the AC speed
2229,Turn off the lights
2230,Turn on the lights in the kitchen
2231,Turn on my lights
2232,Turn on the living room lamps
2233,Is the light on in Adam's bathroom?
2234,Are the lights on in the living room?
2235,Turn off TV
2236,Turn on lights
2237,Set the temperature to 75 degrees
2238,What is the temperature set to?
2239,Is the laundry clean?
2240,Pause the washing machine
2241,Set Temperature on washing machine to hot
2242,Turn off extra rinse on the wachine machine
2243,Start washing my clothes
2244,Is washing machine extra rinse turned on?
2245,What's washing machine temperature set to?
2246,Is the washing machine running?
2247,What cycle is the washing machine doing next?
2248,What cycle is the washing machine in?
2249,Stop the TV
2250,Mute the TV
2251,Make it louder on the TV
2252,Turn on the TV
2253,Skip ahead on TV
2254,Pause the TV
2255,Volume up on TV
2256,Resume the TV
2257,Turn down the thermostat
2258,Set the temperature to 65 degrees
2259,What's the temperature inside?
2260,Set the thermostat to 68 degrees
2261,Close the gate 50%
2262,Open the front gate
2263,Open blinds 50%
2264,Open blinds up to 50%
2265,Open the blinds halfway
2266,Open blinds to 20%
2267,Close blinds down to 20%
2268,Open the blinds 30%
2269,Close blinds 10%
2270,Rotate blinds to 20%
2271,Close blinds down
2272,Are blinds open?
2273,Open the side door
2274,Is the front door closed?
2275,Turn on the lights
2276,Are the lights on in the living room?
2277,Turn off the lights in the bathroom
2278,Is the light on in John's office?
2279,Turn on my lights
2280,Turn off the kids bedroom lamps
2281,Turn on Movie Mode
2282,Activate Good Morning
2283,Turn on speakers
2284,Turn off TV
2285,Skip ahead on speaker
2286,Make it louder on the TV
2287,Resume the TV
2288,Mute the TV
2289,Pause the TV
2290,Turn on the TV
2291,Volume up on TV
2292,Stop the TV
2293,Stop vacuuming
2294,Is the vacuum charging?
2295,Dock the vacuum
2296,Is the vacuum running?
2297,Start vacuuming
2298,Stop the vacuum
2299,Start the vacuum
2300,Charge the vacuum
2301,Pause the vacuum
2302,Send the vacuum home
2303,Open the bedroom curtains
2304,Close the curtains half way
2305,What's AC mode set to?
2306,Lower the AC speed
2307,Raise the AC speed
2308,Start the AC
2309,Make the AC speed lower
2310,Set AC to high
2311,Turn on the AC
2312,What is the AC doing?
2313,Stop the AC
2314,Turn off the AC
2315,Set the temperature to 80 degrees
2316,What is the temperature set to?
2317,What is the fan speed?
2318,Set fan to 5
2319,Lower the fan speed
2320,Turn on the fan
2321,Make the fan speed higher
2322,Turn off the fan
2323,Make the fan speed lower
2324,Raise the fan speed
2325,What is the AC speed?
2326,Raise the AC speed
2327,Turn on the AC
2328,Lower the AC speed
2329,Start the AC
2330,Turn off the AC
2331,Make the AC speed lower
2332,Stop the AC
2333,Set AC to high
2334,What's AC mode set to?
2335,Switch off the lights
2336,Turn off the living room lamps
2337,Is the light on in Alice's bedroom?
2338,Turn off the lights
2339,Turn off the lights in the dining room
2340,Turn on my lights
2341,Are the lights on in the kitchen?
2342,Stop the air purifier
2343,Turn on the air purifier
2344,Is the air purifier on?
2345,Turn on Movie Mode
2346,Activate Good Morning
2347,Pause the TV
2348,Make it louder on the TV
2349,Resume the TV
2350,Skip ahead on speaker
2351,Turn on the TV
2352,Stop the TV
2353,Volume down on TV
2354,Mute the TV
2355,Open the side door
2356,Is the front door closed?
2357,Talk to Startle Music
2358,Talk to Rescan My TV
2359,Talk to voice act
2360,Ask voice act
2361,Talk to Channel Surfer
2362,Ask Channel Surfer to tune to channel 62
2363,Ask Channel Surfer to find The Big Bang Theory
2364,Ask Channel Surfer what am I watching
2365,Ask Channel Surfer what is on channel 62
2366,Talk to HomiSmart
2367,Talk to HomiSmart and turn on TV
2368,Talk to HomiSmart and turn off TV
2369,Talk to HomiSmart and lock TV
2370,Talk to HomiSmart and unlock TV
2371,Ask Hargray to watch channel 3
2372,Ask Hargray to search for Big Bang Theory
2373,Ask Hargray to tune to the Weather Channel
2374,Talk to Tech Coach
2375,Ask Tech Coach to chat with a live expert
2376,Ask Tech Coach to help me with netflix
2377,Ask Tech Coach to help me with billing
2378,Ask Metronet to watch channel 3
2379,Ask Metronet to search for Big Bang Theory
2380,Ask Metronet to tune to the Weather Channel
2381,Talk to Blu Magic
2382,Talk to Full Battery
2383,Talk to Full Battery to tell me if my watch is fully charged
2384,Talk to Full Battery to tell me my account email address
2385,Talk to Panasonic Audio
2386,Ask Panasonic Audio to play.
2387,Ask Panasonic Audio to change to FM source.
2388,Ask Panasonic Audio to turn off.
2389,Talk to Automatic Projector.
2390,Ask Automatic Projector to help me more.
2391,Ask Automatic Projector to increase the brightness.
2392,Talk to Automatic Projector about more information.
2393,Talk to Erica Home
2394,Let me talk to Erica Home
2395,Tell Erica Home to play HBO
2396,Ask Erica Home
2397,Ask Erica Home to Play HBO on Tata Sky
2398,Talk to TCL TV
2399,Talk to The Christmas Piano
2400,Ask tv service to tune to TSN
2401,Ask tv service to play Big Bang Theory
2402,Ask tv service to search for Tom Hanks
2403,Open Settings
2404,Change volume
2405,Change volume to 30%
2406,Set volume to 61%
2407,Open wifi settings
2408,Turn on bluetooth
2409,Find my phone
2410,Turn on the wifi
2411,Mute
2412,Volume level 6
2413,Ask URC to turn on the music
2414,Ask URC to lower the shades
2415,Ask URC to start the party
2416,Ask URC for the family room temperature
2417,Let me talk to Quick Remote
2418,Ask Quick Remote to pause the TV
2419,Ask Quick Remote to go home
2420,right
2421,down and select
2422,Ask Quick Remote to start Netflix and wait
2423,Ask Quick Remote to switch to Family Room Roku
2424,Ask MusicCast
2425,Talk to MusicCast
2426,Turn on the Xbox
2427,Resume the Xbox
2428,Open YouTube on Xbox
2429,Record that on Xbox
2430,Play Gears 5 on Xbox
2431,Turn off the Xbox
2432,Pause the Xbox
2433,Turn off my TV
2434,Play relaxing music on my TV
2435,Play music on my TV
2436,Play 'Royals' on my TV
2437,Play country music on my TV
2438,Play some Ella Fitzgerald on my TV
2439,Next song on my TV
2440,What song is playing on my TV?
2441,Next episode on my TV
2442,Open Netflix
2443,Watch Stranger Things on Netflix
2444,Open Netflix on this device
2445,Watch 'Stranger Things' on Netflix
2446,Show recommended videos on Youtube
2447,Trending videos on Youtube
2448,Play a video
2449,Show me a funny video on Youtube
2450,Open YouTube
2451,Show recommended videos
2452,Show me cat videos on YouTube
2453,Play video
2454,Top music videos on Youtube
2455,Funny video
2456,Show One Direction videos on Youtube
2457,Show a cute video on Youtube
2458,Play The Chainsmokers videos
2459,Play makeup tutorial on YouTube
2460,Play business news videos on Youtube
2461,Play an inspirational video on Youtube
2462,Show cat videos on Youtube
2463,What's the temperature inside?
2464,Turn up the thermostat
2465,Set the thermostat to 70 degrees
2466,Set the temperature to 65 degrees
2467,Set the thermostat to 70 degrees
2468,Turn up the thermostat
2469,What's the temperature inside?
2470,Set the temperature to 65 degrees
2471,Turn down the thermostat
2472,Turn down the thermostat
2473,What's the temperature inside?
2474,Turn up the thermostat
2475,Set the thermostat to 70 degrees
2476,Set the temperature to 65 degrees
2477,Set the thermostat to 72 degrees
2478,Turn down the thermostat
2479,What's the temperature inside?
2480,Turn up the thermostat
2481,Set the temperature to 65 degrees
2482,Turn on lights
2483,Turn off TV
2484,Set fan to 5
2485,Turn off the fan
2486,Make the fan speed lower
2487,Lower the fan speed
2488,Turn on the fan
2489,What is the fan speed?
2490,Make the fan speed higher
2491,Raise the fan speed
2492,Set the thermostat to 70 degrees
2493,Turn up the thermostat
2494,Set the temperature to 65 degrees
2495,What's the temperature inside?
2496,Set the thermostat to 68 degrees
2497,Set the temperature to 65 degrees
2498,Turn down the thermostat
2499,What's the temperature inside?
2500,Set the temperature to 65 degrees
2501,Turn up the thermostat
2502,What's the temperature inside?
2503,Turn down the thermostat
2504,Set the thermostat to 72 degrees
2505,Turn down the thermostat
2506,Set the temperature to 65 degrees
2507,What's the temperature inside?
2508,Set the thermostat to 75 degrees
2509,Turn off lights
2510,Turn on speakers
2511,Switch off the lights
2512,Turn on Movie Mode
2513,Activate Good Morning
2514,Start the AC
2515,Turn on the AC
2516,What cycle is the AC in?
2517,Lower the AC speed
2518,Set mode on AC to cool
2519,Did I set AC to cool?
2520,Make the AC speed lower
2521,Turn off the AC
2522,What is the AC doing?
2523,Raise the AC speed
2524,Talk to my comfort house
2525,Ask my comfort house what is my living room humidity
2526,Ask my comfort house what is my living room temperature
2527,Ask my comfort house turn on my living room thermostat
2528,Talk to My Zoe EV
2529,Talk to heater from Mill
2530,Talk to K Smart
2531,Talk to K Smart and turn on the bedroom lamp
2532,Talk to K Smart and turn on the bedroom usb
2533,Talk to millennium smart flame
2534,Talk to Vesta boiler
2535,Ask Vesta boiler to power on
2536,Ask Vesta boiler to raise temperature
2537,Ask Vesta boiler to get status
2538,Talk to d moat
2539,Ask d moat to pause internet traffic
2540,Ask d moat to list my connected devices
2541,Ask d moat about network status
2542,Ask d moat about temperature
2543,Talk to Aircon net
2544,Talk to smart humidifier
2545,Talk to Smart Plus
2546,Ask my bedroom thermometer for all details
2547,Ask my bedroom thermometer for the temperature
2548,Ask my bedroom thermometer for the dew point
2549,Ask my bedroom thermometer for the relative humidity
2550,Talk to Aura Air
2551,Talk to Mux Home
2552,Talk to eModul Smart
2553,Talk to Air Purity
2554,Talk to Modern Forms
2555,Talk to Moodo Box
2556,Talk to Moodo Box for power on
2557,Talk to Moodo Box for enable shuffle
2558,Talk to Moodo Box for enable interval
2559,Talk to Arduino Temperature
2560,Ask Blue Connect the water temperature
2561,Ask Blue Connect the last measurement
2562,Ask Blue Connect how is my pool going
2563,Talk to climote
2564,Ask climote to boost heating for 1 hour
2565,Ask uHoo about my air quality in living room
2566,Ask uHoo to give me a summary
2567,Ask uHoo about my carbon dioxide level
2568,Ask Blue Link to start my car
2569,Talk to Blue Link
2570,Ask Blue Link to start charging my Sonata Plug in Hybrid
2571,Talk to Ambi Climate
2572,Talk to Ambi Climate and turn on my a.c.
2573,Ask ambi climate what is temperature in living room
2574,Ask Awair about my air quality
2575,Ask Awair for the temperature
2576,Turn off the camera
2577,Turn on the camera
2578,Show the Front Door Camera on Living Room TV
2579,Show garage camera
2580,Turn On Hallway Camera
2581,What's on Baby camera?
2582,Is the Babycam On?
2583,Set the temperature to 65 degrees
2584,What is the temperature set to?
2585,Switch off the lights
2586,Turn on Movie Mode
2587,Activate Good Morning
2588,Turn off the lights
2589,Is the light on in Adam's bathroom?
2590,Turn on the lights in the living room
2591,Turn off the bathroom lamps
2592,Turn on my lights
2593,Are the lights on in the living room?
2594,Arm security
2595,Set security to arm
2596,Turn off lights
2597,Turn on speakers
2598,Set the temperature to 65 degrees
2599,Set the thermostat to 70 degrees
2600,What's the temperature inside?
2601,Turn down the thermostat
2602,Switch off the lights
2603,Rotate blinds to 20%
2604,Close blinds down
2605,Close blinds 10%
2606,Open blinds up to 50%
2607,Open the blinds halfway
2608,Close blinds
2609,Close blinds down to 20%
2610,Are blinds open?
2611,Open the blinds 60%
2612,Open blinds
2613,Activate Good Morning
2614,Turn on Movie Mode
2615,Set awning to night mode
2616,Open the awning
2617,Close the awning
2618,Open shutter 50%
2619,Close the shutter half way
2620,Open the shutter
2621,Rotate shutter 20%
2622,Is the garage door open?
2623,Close the garage door
2624,Open the garage door
2625,Turn on my lights
2626,Is the light on in John's office?
2627,Dim the bathroom lamps
2628,Turn on the lights
2629,Are the lights on in the living room?
2630,Turn off the lights in the dining room
2631,Stop vacuuming
2632,Dock the vacuum
2633,Charge the vacuum
2634,Is the vacuum charging?
2635,Start the vacuum
2636,Pause the vacuum
2637,Is the vacuum running?
2638,Send the vacuum home
2639,Stop the vacuum
2640,Start vacuuming
2641,Is my water heater on?
2642,Turn up the temperature on water heater
2643,Turn off the water heater
2644,What is the fan speed?
2645,Set fan to 5
2646,Raise the fan speed
2647,Lower the fan speed
2648,Make the fan speed higher
2649,Turn off the fan
2650,Make the fan speed lower
2651,Turn on the fan
2652,Switch off the lights
2653,Make the AC speed lower
2654,What is the AC speed?
2655,Lower the AC speed
2656,Did I set AC to cool?
2657,Stop the AC
2658,What is the AC doing?
2659,Start the AC
2660,Raise the AC speed
2661,What's AC mode set to?
2662,Turn on the AC
2663,Set security to arm
2664,Arm security
2665,Turn off lights
2666,Turn on lights
2667,Stop the air purifier
2668,Turn on the air purifier
2669,Is the air purifier on?
2670,Turn up the thermostat
2671,Set the thermostat to 70 degrees
2672,What's the temperature inside?
2673,Set the temperature to 65 degrees
2674,Set the humidifier to 35% humidity
2675,Set the humidifier to 8
2676,Set the humidifier to auto
2677,Turn off the humidifier
2678,Activate diffused for the humidifier
2679,Start the humidifier
2680,Change the airflow to front on the humidifier
2681,Skip ahead on speaker
2682,Stop the TV
2683,Turn on the TV
2684,Mute the TV
2685,Volume down on TV
2686,Pause the TV
2687,Resume the TV
2688,Make it louder on the TV
2689,Close blinds
2690,Rotate blinds to 20%
2691,Open blinds 50%
2692,Open blinds
2693,Close blinds down to 20%
2694,Close blinds to 50%
2695,Open blinds up to 50%
2696,Are blinds open?
2697,Open blinds to 20%
2698,Open the blinds halfway
2699,Turn off the camera
2700,What's on Baby camera?
2701,Turn On Hallway Camera
2702,Turn on the camera
2703,Is the Babycam On?
2704,Show garage camera
2705,Show the Front Door Camera on Living Room TV
2706,Is the front door closed?
2707,Open the side door
2708,What is the temperature set to?
2709,Set the temperature to 72 degrees
2710,Dim the lights
2711,Turn on the lights in the bathroom
2712,Are the lights on in the living room?
2713,Is the light on in Alice's bedroom?
2714,Turn on my lights
2715,Turn on the bathroom lamps
2716,Turn on TV
2717,Close the curtains half way
2718,Open the bedroom curtains
2719,Lock the front door
2720,Is the front door locked?
2721,Make the front door lock
2722,Make sure the front door is locked
2723,Make sure the front door is unlocked
2724,Is the front door unlocked?
2725,Make the front door unlock
2726,Unlock the front door
2727,Pause the speaker
2728,Mute the speaker
2729,Resume the speaker
2730,Make it louder on the speaker
2731,Volume up on speaker
2732,Stop the speaker
2733,Activate Good Morning
2734,Turn on Movie Mode
2735,Set security to arm
2736,Arm security
2737,Turn on my lights
2738,Is the light on in Adam's bathroom?
2739,Turn off the lights
2740,Turn off the living room lamps
2741,Dim the lights in the kitchen
2742,Are the lights on in the living room?
2743,Set the temperature to 65 degrees
2744,Turn up the thermostat
2745,What's the temperature inside?
2746,Set the thermostat to 72 degrees
2747,Turn down the thermostat
2748,Turn off TV
2749,Turn on speakers
2750,Lock the front door
2751,Make the front door lock
2752,Is the front door locked?
2753,Is the front door unlocked?
2754,Make sure the front door is locked
2755,Unlock the front door
2756,Make sure the front door is unlocked
2757,Make the front door unlock
2758,Rotate shutter 20%
2759,Close the shutter half way
2760,Open the shutter
2761,Open shutter 50%
2762,Close blinds down to 20%
2763,Close blinds
2764,Open the blinds halfway
2765,Close blinds 10%
2766,Open blinds up to 50%
2767,Close blinds to 50%
2768,Rotate blinds to 20%
2769,Open blinds 50%
2770,Open the blinds 30%
2771,Open blinds to 20%
2772,Open the front gate
2773,Close the gate 50%
2774,Dim the lights
2775,Are the lights on in the bathroom?
2776,Turn on the kitchen lamps
2777,Is the light on in John's office?
2778,Turn on my lights
2779,Turn on the lights in the dining room
2780,Activate Good Morning
2781,Turn on Movie Mode
2782,Arm security
2783,Set security to arm
2784,Is the front door locked?
2785,Lock the front door
2786,Make the front door unlock
2787,Unlock the front door
2788,Make the front door lock
2789,Is the front door unlocked?
2790,Make sure the front door is unlocked
2791,Make sure the front door is locked
2792,Switch off the lights
2793,Is the garage door open?
2794,Close the garage door
2795,Open the garage door
2796,Open the side door
2797,Is the front door closed?
2798,Turn off lights
2799,Turn on lights
2800,What's the temperature inside?
2801,Set the thermostat to 70 degrees
2802,Set the temperature to 65 degrees
2803,Turn up the thermostat
2804,Turn down the thermostat
2805,Close the window
2806,Open the window
2807,Turn on Movie Mode
2808,Activate Good Morning
2809,Show the Front Door Camera on Living Room TV
2810,Turn On Hallway Camera
2811,Turn off the camera
2812,What's on Baby camera?
2813,Is the Babycam On?
2814,Turn on the camera
2815,Show garage camera
2816,Switch off the lights
2817,Turn on the lights
2818,Is the light on in Tyler's room?
2819,Turn on my lights
2820,Are the lights on in the kids bedroom?
2821,Turn on the lights in the bathroom
2822,Dim the bathroom lamps
2823,Lower the fan speed
2824,Make the fan speed lower
2825,Make the fan speed higher
2826,Turn off the fan
2827,Raise the fan speed
2828,Turn on the fan
2829,Set fan to 5
2830,What is the fan speed?
2831,Open the bedroom curtains
2832,Close the curtains half way
2833,Make sure the front door is locked
2834,Unlock the front door
2835,Make the front door unlock
2836,Is the front door unlocked?
2837,Make sure the front door is unlocked
2838,Make the front door lock
2839,Lock the front door
2840,Is the front door locked?
2841,What is the AC doing?
2842,Stop the AC
2843,What is the AC speed?
2844,Turn on the AC
2845,Did I set AC to cool?
2846,Start the AC
2847,Lower the AC speed
2848,Make the AC speed lower
2849,What's AC mode set to?
2850,Raise the AC speed
2851,Turn on my lights
2852,Dim the lights in the kids bedroom
2853,Dim the kids bedroom lamps
2854,Turn on the lights
2855,Is the light on in John's office?
2856,Are the lights on in the dining room?
2857,Pause the TV
2858,Resume the TV
2859,Stop the TV
2860,Skip ahead on TV
2861,Turn on the TV
2862,Make it louder on the TV
2863,Volume down on TV
2864,Mute the TV
2865,Show garage camera
2866,What's on Baby camera?
2867,Show the Front Door Camera on Living Room TV
2868,Is the Babycam On?
2869,Turn off the camera
2870,Turn on the camera
2871,Turn On Hallway Camera
2872,Switch off the lights
2873,What is the temperature set to?
2874,Set the temperature to 80 degrees
2875,Activate Good Morning
2876,Turn on Movie Mode
2877,Arm security
2878,Set security to arm
2879,Turn off speakers
2880,Turn on speakers
2881,Turn on my lights
2882,Is the light on in John's office?
2883,Are the lights on in the kitchen?
2884,Dim the dining room lamps
2885,Turn on the lights
2886,Dim the lights in the living room
2887,What's on Baby camera?
2888,Turn On Hallway Camera
2889,Turn on the camera
2890,Turn off the camera
2891,Is the Babycam On?
2892,Show garage camera
2893,Show the Front Door Camera on Living Room TV
2894,Make the AC speed lower
2895,What's AC mode set to?
2896,What is the AC speed?
2897,Lower the AC speed
2898,Set AC to high
2899,Start the AC
2900,Did I set AC to cool?
2901,Set mode on AC to cool
2902,What is the AC doing?
2903,Raise the AC speed
2904,Switch off the lights
2905,Turn on Movie Mode
2906,Activate Good Morning
2907,Turn on TV
2908,Turn off speakers
2909,Is the air purifier on?
2910,Turn off the air purifier
2911,Stop the air purifier
2912,Make it louder on the TV
2913,Skip ahead on speaker
2914,Volume down on TV
2915,Stop the TV
2916,Turn on the TV
2917,Resume the TV
2918,Pause the TV
2919,Mute the TV
2920,Start the vacuum
2921,Is the vacuum charging?
2922,Pause the vacuum
2923,Send the vacuum home
2924,Stop the vacuum
2925,Start vacuuming
2926,Dock the vacuum
2927,Is the vacuum running?
2928,Stop vacuuming
2929,Charge the vacuum
2930,What is the temperature set to?
2931,Set the temperature to 75 degrees
2932,Make the front door lock
2933,Lock the front door
2934,Unlock the front door
2935,Is the front door unlocked?
2936,Make sure the front door is unlocked
2937,Is the front door locked?
2938,Make sure the front door is locked
2939,Make the front door unlock
2940,Set fan to 5
2941,Raise the fan speed
2942,Lower the fan speed
2943,Make the fan speed higher
2944,What is the fan speed?
2945,Make the fan speed lower
2946,Turn off the fan
2947,Turn on the fan
2948,Did I set AC to cool?
2949,Stop the AC
2950,Lower the AC speed
2951,Turn off the AC
2952,Start the AC
2953,What's AC mode set to?
2954,What is the AC doing?
2955,Make the AC speed lower
2956,Set mode on AC to cool
2957,Turn on the AC
2958,Turn up the thermostat
2959,Set the thermostat to 75 degrees
2960,What's the temperature inside?
2961,Set the temperature to 65 degrees
2962,Turn on the TV
2963,Make it louder on the TV
2964,Volume up on TV
2965,Mute the TV
2966,Stop the TV
2967,Pause the TV
2968,Skip ahead on speaker
2969,Resume the TV
2970,Turn on my lights
2971,Turn on the lights in the master bed room
2972,Turn off the lights
2973,Turn off the kitchen lamps
2974,Are the lights on in the dining room?
2975,Is the light on in Mary's playroom?
2976,Turn off lights
2977,Turn on TV
2978,Switch off the lights
2979,Is the Babycam On?
2980,Show the Front Door Camera on Living Room TV
2981,Turn off the camera
2982,Turn on the camera
2983,Show garage camera
2984,Turn On Hallway Camera
2985,What's on Baby camera?
2986,Turn on Movie Mode
2987,Activate Good Morning
2988,Switch off the lights
2989,Show the Front Door Camera on Living Room TV
2990,What's on Baby camera?
2991,Is the Babycam On?
2992,Show garage camera
2993,Turn On Hallway Camera
2994,Turn on the camera
2995,Turn on Movie Mode
2996,Activate Good Morning
2997,Turn off the camera
2998,Show the Front Door Camera on Living Room TV
2999,Is the Babycam On?
3000,What's on Baby camera?
3001,Show garage camera
3002,Turn On Hallway Camera
3003,Turn on the camera
3004,Is the light on in Mary's playroom?
3005,Are the lights on in the kitchen?
3006,Turn off the bathroom lamps
3007,Turn off the lights in the kitchen
3008,Turn off the lights
3009,Turn on my lights
3010,Switch off the lights
3011,Turn on Movie Mode
3012,Activate Good Morning
3013,Turn down the thermostat
3014,Set the temperature to 65 degrees
3015,What's the temperature inside?
3016,Set the thermostat to 70 degrees
3017,Volume up on TV
3018,Resume the TV
3019,Turn on the TV
3020,Make it louder on the TV
3021,Pause the TV
3022,Mute the TV
3023,Skip ahead on speaker
3024,Stop the TV
3025,Turn off the AC
3026,What's AC mode set to?
3027,Turn on the AC
3028,Make the AC speed lower
3029,Raise the AC speed
3030,Did I set AC to cool?
3031,Stop the AC
3032,What cycle is the AC in?
3033,What is the AC speed?
3034,Set mode on AC to cool
3035,Switch off the lights
3036,Turn off the air purifier
3037,Stop the air purifier
3038,Is the air purifier on?
3039,Turn on the lights
3040,Turn off the living room lamps
3041,Are the lights on in the kids bedroom?
3042,Turn on my lights
3043,Dim the lights in the bathroom
3044,Is the light on in John's office?
3045,Open the side door
3046,Is the front door closed?
3047,Arm security
3048,Set security to arm
3049,Start the vacuum
3050,Start vacuuming
3051,Charge the vacuum
3052,Is the vacuum running?
3053,Stop vacuuming
3054,Pause the vacuum
3055,Is the vacuum charging?
3056,Stop the vacuum
3057,Send the vacuum home
3058,Dock the vacuum
3059,Turn on Movie Mode
3060,Activate Good Morning
3061,Pause the speaker
3062,Skip ahead on speaker
3063,Stop the speaker
3064,Resume the speaker
3065,Make it louder on the speaker
3066,Volume down on speaker
3067,Mute the speaker
3068,Turn on the TV
3069,Stop the TV
3070,Make it louder on the TV
3071,Mute the TV
3072,Resume the TV
3073,Volume up on TV
3074,Pause the TV
3075,Skip ahead on TV
3076,What's on Baby camera?
3077,Turn off the camera
3078,Show garage camera
3079,Turn on the camera
3080,Turn On Hallway Camera
3081,Show the Front Door Camera on Living Room TV
3082,Is the Babycam On?
3083,Is the upstairs closed?
3084,Is the main line leaking water?
3085,Open main line
3086,Is the main line open?
3087,Close upstairs
3088,Turn on TV
3089,Turn off TV
3090,What's on Baby camera?
3091,Turn on the camera
3092,Is the Babycam On?
3093,Turn off the camera
3094,Show garage camera
3095,Turn On Hallway Camera
3096,Show the Front Door Camera on Living Room TV
3097,Activate Good Morning
3098,Turn on Movie Mode
3099,Start the dehumidifier
3100,Turn on the dehumidifier
3101,Set fanspeed to high on dehumidifier
3102,Set mode on dehumidifier to auto dry
3103,Turn on TV
3104,Turn off TV
3105,Open main line
3106,Is the upstairs closed?
3107,Is the main line leaking water?
3108,Close upstairs
3109,Is the upstairs open?
3110,Dim the dining room lamps
3111,Turn on my lights
3112,Is the light on in Mary's playroom?
3113,Are the lights on in the dining room?
3114,Turn off the lights
3115,Dim the lights in the master bed room
3116,Switch off the lights
3117,Raise the fan speed
3118,Set fan to 5
3119,Make the fan speed higher
3120,Turn off the fan
3121,What is the fan speed?
3122,Lower the fan speed
3123,Turn on the fan
3124,Make the fan speed lower
3125,Switch off the lights
3126,Turn on Movie Mode
3127,Activate Good Morning
3128,Turn off lights
3129,Turn on TV
3130,Turn off the air purifier
3131,Is the air purifier on?
3132,Stop the air purifier
3133,Are the lights on in the living room?
3134,Is the light on in John's office?
3135,Turn on my lights
3136,Dim the lights
3137,Dim the lights in the bathroom
3138,Turn off the dining room lamps
3139,Is the Babycam On?
3140,Turn on the camera
3141,Turn off the camera
3142,What's on Baby camera?
3143,Show garage camera
3144,Turn On Hallway Camera
3145,Show the Front Door Camera on Living Room TV
3146,What is the fan speed?
3147,Raise the fan speed
3148,Turn on the fan
3149,Make the fan speed lower
3150,Make the fan speed higher
3151,Lower the fan speed
3152,Set fan to 5
3153,Turn off the fan
3154,Dim the lights in the kids bedroom
3155,Turn off the lights
3156,Are the lights on in the kitchen?
3157,Turn on my lights
3158,Is the light on in John's office?
3159,Dim the kitchen lamps
3160,Is the front door locked?
3161,Make the front door unlock
3162,Lock the front door
3163,Make sure the front door is locked
3164,Make the front door lock
3165,Is the front door unlocked?
3166,Make sure the front door is unlocked
3167,Unlock the front door
3168,Turn on speakers
3169,Turn off TV
3170,What cycle is the AC in?
3171,Set AC to high
3172,What's AC mode set to?
3173,Turn on the AC
3174,Stop the AC
3175,Set mode on AC to cool
3176,Make the AC speed lower
3177,What is the AC doing?
3178,What is the AC speed?
3179,Raise the AC speed
3180,Open main line
3181,Is the upstairs open?
3182,Is the main line leaking water?
3183,Is the main line closed?
3184,Close the main line
3185,Switch off the lights
3186,Open the bedroom curtains
3187,Close the curtains half way
3188,Mute the speaker
3189,Make it louder on the speaker
3190,Stop the speaker
3191,Skip ahead on TV
3192,Resume the speaker
3193,Pause the speaker
3194,Volume down on speaker
3195,What is the temperature set to?
